title,authors,link,abstract,date,tags
Towards Safer Self-Driving Through Great PAIN (Physically Adversarial Intelligent Networks),"['Piyush Gupta', 'Demetris Coleman', 'Joshua E. Siegel']",https://arxiv.org/pdf/2003.10662,"Automated vehicles' neural networks suffer from overfit, poor generalizability, and untrained edge cases due to limited data availability. Researchers synthesize randomized edge-case scenarios to assist in the training process, though simulation introduces potential for overfit to latent rules and features. Automating worst-case scenario generation could yield informative data for improving self d…",2020-03-24,"['cs.LG', 'cs.MA', 'eess.SY', 'stat.ML']"
Training a U-Net based on a random mode-coupling matrix model to recover acoustic interference striations,"['Xiaolei Li', 'Wenhua Song', 'Dazhi Gao', 'Wei Gao', 'Haozhong Wan']",https://arxiv.org/pdf/2003.10661,"A U-Net is trained to recover acoustic interference striations (AISs) from distorted ones. A random mode-coupling matrix model is introduced to generate a large number of training data quickly, which are used to train the U-Net. The performance of AIS recovery of the U-Net is tested in range-dependent waveguides with nonlinear internal waves (NLIWs). Although the random mode-coupling matrix model…",2020-03-24,"['stat.ML', 'cs.LG', 'eess.SP', 'physics.app-ph']"
CRNet: Cross-Reference Networks for Few-Shot Segmentation,"['Weide Liu', 'Chi Zhang', 'Guosheng Lin', 'Fayao Liu']",https://arxiv.org/pdf/2003.10658,"Over the past few years, state-of-the-art image segmentation algorithms are based on deep convolutional neural networks. To render a deep network with the ability to understand a concept, humans need to collect a large amount of pixel-level annotated data to train the models, which is time-consuming and tedious. Recently, few-shot segmentation is proposed to solve this problem. Few-shot segmentati…",2020-03-24,['cs.CV']
Gen-LaneNet: A Generalized and Scalable Approach for 3D Lane Detection,"['Yuliang Guo', 'Guang Chen', 'Peitao Zhao', 'Weide Zhang', 'Jinghao Miao', 'Jingao Wang', 'Tae Eun Choe']",https://arxiv.org/pdf/2003.10656,"We present a generalized and scalable method, called Gen-LaneNet, to detect 3D lanes from a single image. The method, inspired by the latest state-of-the-art 3D-LaneNet, is a unified framework solving image encoding, spatial transform of features and 3D lane prediction in a single network. However, we propose unique designs for Gen-LaneNet in two folds. First, we introduce a new geometry-guided la…",2020-03-24,['cs.CV']
Memcomputing for Accelerated Optimization,"['John Aiken', 'Fabio L. Traversa']",https://arxiv.org/pdf/2003.10644,"In this work, we introduce the concept of an entirely new circuit architecture based on the novel, physics-inspired computing paradigm: Memcomputing. In particular, we focus on digital memcomputing machines (DMMs) that can be designed leveraging properties of non-linear dynamical systems; ultimate descriptors of electronic circuits. The working principle of these systems relies on the ability of c…",2020-03-23,"['cs.ET', 'cs.AR', 'nlin.AO']"
DeepSIP: A System for Predicting Service Impact of Network Failure by Temporal Multimodal CNN,"['Yoichi Matsuo', 'Tatsuaki Kimura', 'Ken Nishimatsu']",https://arxiv.org/pdf/2003.10643,"When a failure occurs in a network, network operators need to recognize service impact, since service impact is essential information for handling failures. In this paper, we propose Deep learning based Service Impact Prediction (DeepSIP), a system to predict the time to recovery from the failure and the loss of traffic volume due to the failure in a network element using a temporal multimodal con…",2020-03-23,"['cs.NI', 'cs.SI', 'stat.AP', 'stat.ML']"
Attention-Based Self-Supervised Feature Learning for Security Data,"['I-Ta Lee', 'Manish Marwah', 'Martin Arlitt']",https://arxiv.org/pdf/2003.10639,"While applications of machine learning in cyber-security have grown rapidly, most models use manually constructed features. This manual approach is error-prone and requires domain expertise. In this paper, we design a self-supervised sequence-to-sequence model with attention to learn an embedding for data routinely used in cyber-security applications. The method is validated on two real world publ…",2020-03-23,"['cs.CR', 'cs.LG']"
FedSel: Federated SGD under Local Differential Privacy with Top-k Dimension Selection,"['Ruixuan Liu', 'Yang Cao', 'Masatoshi Yoshikawa', 'Hong Chen']",https://arxiv.org/pdf/2003.10637,"As massive data are produced from small gadgets, federated learning on mobile devices has become an emerging trend. In the federated setting, Stochastic Gradient Descent (SGD) has been widely used in federated learning for various machine learning models. To prevent privacy leakages from gradients that are calculated on users' sensitive data, local differential privacy (LDP) has been considered as…",2020-03-23,"['cs.LG', 'cs.CR', 'stat.ML']"
Menu-size Complexity and Revenue Continuity of Buy-many Mechanisms,"['Shuchi Chawla', 'Yifeng Teng', 'Christos Tzamos']",https://arxiv.org/pdf/2003.10636,"We study the multi-item mechanism design problem where a monopolist sells nn heterogeneous items to a single buyer. We focus on buy-many mechanisms, a natural class of mechanisms frequently used in practice. The buy-many property allows the buyer to interact with the mechanism multiple times instead of once as in the more commonly studied buy-one mechanisms. This imposes additional incentive cons…",2020-03-23,['cs.GT']
KFNet: Learning Temporal Camera Relocalization using Kalman Filtering,"['Lei Zhou', 'Zixin Luo', 'Tianwei Shen', 'Jiahui Zhang', 'Mingmin Zhen', 'Yao Yao', 'Tian Fang', 'Long Quan']",https://arxiv.org/pdf/2003.10629,"Temporal camera relocalization estimates the pose with respect to each video frame in sequence, as opposed to one-shot relocalization which focuses on a still image. Even though the time dependency has been taken into account, current temporal relocalization methods still generally underperform the state-of-the-art one-shot approaches in terms of accuracy. In this work, we improve the temporal rel…",2020-03-23,['cs.CV']
A Pitfall of Learning from User-generated Data: In-depth Analysis of Subjective Class Problem,"['Kei Nemoto', 'Shweta Jain']",https://arxiv.org/pdf/2003.10621,"Research in the supervised learning algorithms field implicitly assumes that training data is labeled by domain experts or at least semi-professional labelers accessible through crowdsourcing services like Amazon Mechanical Turk. With the advent of the Internet, data has become abundant and a large number of machine learning based systems started being trained with user-generated data, using categ…",2020-03-23,"['cs.LG', 'stat.ML']"
Joint Optimization of Spectrum and Energy Efficiency Considering the C-V2X Security: A Deep Reinforcement Learning Approach,"['Zhipeng Liu', 'Yinhui Han', 'Jianwei Fan', 'Lin Zhang', 'Yunzhi Lin']",https://arxiv.org/pdf/2003.10620,"Cellular vehicle-to-everything (C-V2X) communication, as a part of 5G wireless communication, has been considered one of the most significant techniques for Smart City. Vehicles platooning is an application of Smart City that improves traffic capacity and safety by C-V2X. However, different from vehicles platooning travelling on highways, C-V2X could be more easily eavesdropped and the spectrum re…",2020-03-23,"['cs.NI', 'cs.IT', 'eess.SP']"
Privacy-preserving Incremental ADMM for Decentralized Consensus Optimization,"['Yu Ye', 'Hao Chen', 'Ming Xiao', 'Mikael Skoglund', 'H. Vincent Poor']",https://arxiv.org/pdf/2003.10615,"The alternating direction method of multipliers (ADMM) has been recently recognized as a promising optimizer for large-scale machine learning models. However, there are very few results studying ADMM from the aspect of communication costs, especially jointly with privacy preservation, which are critical for distributed learning. We investigate the communication efficiency and privacy-preservation…",2020-03-23,"['math.OC', 'cs.DC']"
A Distributed Algorithm for Spectral Sparsification of Graphs with Applications to Data Clustering,"['Fabricio Mendoza-Granada', 'Marcos Villagra']",https://arxiv.org/pdf/2003.10612,"Spectral sparsification is a technique that is used to reduce the number of non-zero entries in a positive semidefinite matrix with little changes to its spectrum. In particular, the main application of spectral sparsification is to construct sparse graphs whose spectra are close to a given dense graph. We study spectral sparsification under the assumption that the edges of a graph are allocated a…",2020-03-23,"['cs.DS', 'math.CO']"
Synergic Adversarial Label Learning with DR and AMD for Retinal Image Grading,"['Lie Ju', 'Xin Wang', 'Xin Zhao', 'Paul Bonnington', 'Zongyuan Ge']",https://arxiv.org/pdf/2003.10607,The need for comprehensive and automated screening methods for retinal image classification has long been recognized. Well-qualified doctors annotated images are very expensive and only a limited amount of data is available for various retinal diseases such as age-related macular degeneration (AMD) and diabetic retinopathy (DR). Some studies show that AMD and DR share some common features like hem…,2020-03-27,['cs.CV']
Video Object Grounding using Semantic Roles in Language Description,"['Arka Sadhu', 'Kan Chen', 'Ram Nevatia']",https://arxiv.org/pdf/2003.10606,"We explore the task of Video Object Grounding (VOG), which grounds objects in videos referred to in natural language descriptions. Previous methods apply image grounding based algorithms to address VOG, fail to explore the object relation information and suffer from limited generalization. Here, we investigate the role of object relations in VOG and propose a novel framework VOGNet to encode multi…",2020-03-23,"['cs.CV', 'cs.CL']"
