title,authors,link,abstract,date,tags
"Detecting and Counting Small Subgraphs, and Evaluating a Parameterized Tutte Polynomial: Lower Bounds via Toroidal Grids and Cayley Graph Expanders","['Marc Roth', 'Johannes Schmitt', 'Philip Wellnitz']",https://arxiv.org/pdf/2011.03433,"Given a graph property ΦΦ, we consider the problem \mathtt{EdgeSub}(Φ)\mathtt{EdgeSub}(Φ), where the input is a pair of a graph GG and a positive integer kk, and the task is to decide whether GG contains a kk-edge subgraph that satisfies ΦΦ. Specifically, we study the parameterized complexity of \mathtt{EdgeSub}(Φ)\mathtt{EdgeSub}(Φ) and of its counting problem \#\mathtt{EdgeSub}(Φ)\#\mathtt{EdgeSub}(Φ) with respect to both approximate and exa…",2020-11-06,"['cs.CC', 'cs.DS']"
Misalignment Recognition in Acoustic Sensor Networks using a Semi-supervised Source Estimation Method and Markov Random Fields,"['Gabriel F Miller', 'Andreas Brendel', 'Walter Kellermann', 'Sharon Gannot']",https://arxiv.org/pdf/2011.03432,"In this paper, we consider the problem of acoustic source localization by acoustic sensor networks (ASNs) using a promising, learning-based technique that adapts to the acoustic environment. In particular, we look at the scenario when a node in the ASN is displaced from its position during training. As the mismatch between the ASN used for learning the localization model and the one after a node d…",2020-11-06,"['eess.AS', 'cs.SD']"
Continuous surrogate-based optimization algorithms are well-suited for expensive discrete problems,"['Rickard Karlsson', 'Laurens Bliek', 'Sicco Verwer', 'Mathijs de Weerdt']",https://arxiv.org/pdf/2011.03431,"One method to solve expensive black-box optimization problems is to use a surrogate model that approximates the objective based on previous observed evaluations. The surrogate, which is cheaper to evaluate, is optimized instead to find an approximate solution to the original problem. In the case of discrete problems, recent research has revolved around surrogate models that are specifically constr…",2020-11-06,"['math.OC', 'cs.LG']"
Nonlinear Quantum Neuron: A Fundamental Building Block for Quantum Neural Networks,"['Shilu Yan', 'Hongsheng Qi', 'Wei Cui']",https://arxiv.org/pdf/2011.03429,"Quantum computing enables quantum neural networks (QNNs) to have great potentials to surpass artificial neural networks (ANNs). The powerful generalization of neural networks is attributed to nonlinear activation functions. Although various models related to QNNs have been developed, they are facing the challenge of merging the nonlinear, dissipative dynamics of neural computing into the linear, u…",2020-11-06,"['quant-ph', 'cs.ET']"
Illumination Normalization by Partially Impossible Encoder-Decoder Cost Function,"['Steve Dias Da Cruz', 'Bertram Taetz', 'Thomas Stifter', 'Didier Stricker']",https://arxiv.org/pdf/2011.03428,"Images recorded during the lifetime of computer vision based systems undergo a wide range of illumination and environmental conditions affecting the reliability of previously trained machine learning models. Image normalization is hence a valuable preprocessing component to enhance the models' robustness. To this end, we introduce a new strategy for the cost function formulation of encoder-decoder…",2020-11-09,['cs.CV']
Self-Supervised Learning from Contrastive Mixtures for Personalized Speech Enhancement,"['Aswin Sivaraman', 'Minje Kim']",https://arxiv.org/pdf/2011.03426,"This work explores how self-supervised learning can be universally used to discover speaker-specific features towards enabling personalized speech enhancement models. We specifically address the few-shot learning scenario where access to cleaning recordings of a test-time speaker is limited to a few seconds, but noisy recordings of the speaker are abundant. We develop a simple contrastive learning…",2020-11-06,"['eess.AS', 'cs.LG', 'cs.SD']"
Session-aware Recommendation: A Surprising Quest for the State-of-the-art,"['Sara Latifi', 'Noemi Mauro', 'Dietmar Jannach']",https://arxiv.org/pdf/2011.03424,"Recommender systems are designed to help users in situations of information overload. In recent years, we observed increased interest in session-based recommendation scenarios, where the problem is to make item suggestions to users based only on interactions observed in an ongoing session. However, in cases where interactions from previous user sessions are available, the recommendations can be pe…",2020-11-06,"['cs.IR', 'cs.LG', 'cs.NE']"
Analyzing the Productivity of GitHub Teams based on Formation Phase Activity,"['Samaneh Saadat', 'Olivia B. Newton', 'Gita Sukthankar', 'Stephen M. Fiore']",https://arxiv.org/pdf/2011.03423,"Our goal is to understand the characteristics of high-performing teams on GitHub. Towards this end, we collect data from software repositories and evaluate teams by examining differences in productivity. Our study focuses on the team formation phase, the first six months after repository creation. To better understand team activity, we clustered repositories based on the proportion of their work a…",2020-11-06,"['cs.SE', 'cs.SI']"
Robust ENF Estimation Based on Harmonic Enhancement and Maximum Weight Clique,"['Guang Hua', 'Han Liao', 'Haijian Zhang', 'Dengpan Ye', 'Jiayi Ma']",https://arxiv.org/pdf/2011.03414,"We present a framework for robust electric network frequency (ENF) extraction from real-world audio recordings, featuring multi-tone ENF harmonic enhancement and graph-based optimal harmonic selection. Specifically, We first extend the recently developed single-tone ENF signal enhancement method to the multi-tone scenario and propose a harmonic robust filtering algorithm (HRFA). It can respectivel…",2020-11-06,"['cs.SD', 'eess.AS', 'eess.SP']"
Digital Nudging with Recommender Systems: Survey and Future Directions,"['Mathias Jesse', 'Dietmar Jannach']",https://arxiv.org/pdf/2011.03413,"Recommender systems are nowadays a pervasive part of our online user experience, where they either serve as information filters or provide us with suggestions for additionally relevant content. These systems thereby influence which information is easily accessible to us and thus affect our decision-making processes though the automated selection and ranking of the presented content. Automated reco…",2020-11-06,"['cs.HC', 'cs.IR']"
The Bayes Security Measure,"['Konstantinos Chatzikokolakis', 'Giovanni Cherubin', 'Catuscia Palamidessi', 'Carmela Troncoso']",https://arxiv.org/pdf/2011.03396,"Security system designers favor worst-case security measures, such as those derived from differential privacy, due to the strong guarantees they provide. These guarantees, on the downside, result on high penalties on the system's performance. In this paper, we study the Bayes security measure. This measure quantifies the expected advantage over random guessing of an adversary that observes the out…",2020-11-06,['cs.CR']
Underspecification Presents Challenges for Credibility in Modern Machine Learning,"[""Alexander D'Amour"", 'Katherine Heller', 'Dan Moldovan', 'Ben Adlam', 'Babak Alipanahi', 'Alex Beutel', 'Christina Chen', 'Jonathan Deaton', 'Jacob Eisenstein', 'Matthew D. Hoffman', 'Farhad Hormozdiari', 'Neil Houlsby', 'Shaobo Hou', 'Ghassen Jerfel', 'Alan Karthikesalingam', 'Mario Lucic', 'Yian Ma', 'Cory McLean', 'Diana Mincu', 'Akinori Mitani', 'Andrea Montanari', 'Zachary Nado', 'Vivek Natarajan', 'Christopher Nielson', 'Thomas F. Osborne', 'et al. (15 additional authors not shown)']",https://arxiv.org/pdf/2011.03395,"ML models often exhibit unexpectedly poor behavior when they are deployed in real-world domains. We identify underspecification as a key reason for these failures. An ML pipeline is underspecified when it can return many predictors with equivalently strong held-out performance in the training domain. Underspecification is common in modern ML pipelines, such as those based on deep learning. Predict…",2020-11-06,"['cs.LG', 'stat.ML']"
Noise2Sim -- Similarity-based Self-Learning for Image Denoising,"['Chuang Niu', 'Ge Wang']",https://arxiv.org/pdf/2011.03384,"The key idea behind denoising methods is to perform a mean/averaging operation, either locally or non-locally. An observation on classic denoising methods is that non-local mean (NLM) outcomes are typically superior to locally denoised results. Despite achieving the best performance in image denoising, the supervised deep denoising methods require paired noise-clean data which are often unavailabl…",2020-11-11,"['cs.LG', 'cs.CV', 'eess.IV']"
Adversarial Skill Learning for Robust Manipulation,"['Pingcheng Jian', 'Chao Yang', 'Di Guo', 'Huaping Liu', 'Fuchun Sun']",https://arxiv.org/pdf/2011.03383,"Deep reinforcement learning has made significant progress in robotic manipulation tasks and it works well in the ideal disturbance-free environment. However, in a real-world environment, both internal and external disturbances are inevitable, thus the performance of the trained policy will dramatically drop. To improve the robustness of the policy, we introduce the adversarial training mechanism t…",2020-11-06,['cs.RO']
Deep Learning-based Cattle Activity Classification Using Joint Time-frequency Data Representation,"['Seyedeh Faezeh Hosseini Noorbin', 'Siamak Layeghy', 'Brano Kusy', 'Raja Jurdak', 'Greg Bishop-hurley', 'Marius Portmann']",https://arxiv.org/pdf/2011.03381,"Automated cattle activity classification allows herders to continuously monitor the health and well-being of livestock, resulting in increased quality and quantity of beef and dairy products. In this paper, a sequential deep neural network is used to develop a behavioural model and to classify cattle behaviour and activities. The key focus of this paper is the exploration of a joint time-frequency…",2020-11-06,"['cs.LG', 'cs.NI']"
Joint Sensing and Communication over Memoryless Broadcast Channels,"['Mehrasa Ahmadipour', 'Michèle Wigger', 'Mari Kobayashi']",https://arxiv.org/pdf/2011.03379,"A memoryless state-dependent broadcast channel (BC) is considered, where the transmitter wishes to convey two private messages to two receivers while simultaneously estimating the respective states via generalized feedback. The model at hand is motivated by a joint radar and communication system where radar and data applications share the same frequency band. For physically degraded BCs with i.i.d…",2020-11-06,['cs.IT']
